Fichier,Nombre de lignes de code,Densité de commentaires,Nombre de fonctions,Couplage Élevé,Méthode Longue,Spaghetti Code,Message Chains,Large Class
C:/Users/norhe/pfaa\CoolReader\thirdparty\libjpeg\jdpostct.c,252,0.0476190476190476,5,0,1,0,259,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\cache\ftccback.h,67,0.1791044776119403,2,0,1,0,70,0
C:/Users/norhe/pfaa\CoolReader\crengine\Tools\FontConv\LFntConvDlg.cpp,368,0.0271739130434782,1,0,1,0,371,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\libpng\Y2KINFO,41,0.0,0,0,1,0,42,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\gzip\infblock.c,364,0.0302197802197802,2,0,1,0,367,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\n516\skins\default\sheet.png,4,0.0,0,0,0,0,9,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\Doxyfile,281,0.1814946619217081,0,0,1,0,282,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\libpng\projects\visualc71\libpng.vcproj,701,0.0,0,0,1,0,702,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\libjpeg\jidctred.c,316,0.1772151898734177,3,0,1,0,320,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3\skins\default\arrow-left-disabled.png,5,0.0,0,0,0,0,13,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\autofit\afangles.h,6,0.0,0,0,0,0,7,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\pfr\pfrcmap.c,129,0.0310077519379844,0,0,1,0,130,1
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\toc.h,37,0.1621621621621621,1,0,1,0,39,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\zlib\README,90,0.0,0,0,1,0,91,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v5\skins\default\cr3_menu_title.png,6,0.0,0,0,0,0,15,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\filepropsdlg.cpp,202,0.0346534653465346,1,0,1,0,204,1
C:/Users/norhe/pfaa\Websocket-With-Angular\frontend\e2e\src\app.e2e-spec.ts,18,0.0,0,0,0,0,19,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\i18n\cr3_ru.ts,1359,0.0,0,0,1,1,1377,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\libjpeg\makefile.mms,196,0.1122448979591836,1,0,1,0,198,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\zlib\algorithm.txt,168,0.0,0,0,1,0,169,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\cr3skin-format.txt,261,0.0,0,0,1,0,262,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\cid\cidobjs.h,110,0.0636363636363636,1,0,1,0,120,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\unix-lcc.mk,17,0.8235294117647058,0,0,0,0,18,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-xxxhdpi\food.png,7,0.0,0,0,0,0,27,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\cache\rules.mk,58,0.5517241379310345,0,0,1,0,59,0
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\ic_menu_archive.png,14,0.0,0,0,0,0,40,0
C:/Users/norhe/pfaa\CoolReader\android\jni\org_coolreader_crengine_ReaderView.h,189,0.1693121693121693,1,0,1,0,205,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-incremental.html,347,0.0028818443804034,0,0,1,0,348,1
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\CoolReader$LoadLastDocumentTask.class,123,0.0,0,0,1,0,137,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\src\selnavig.h,25,0.16,1,0,1,0,27,0
C:/Users/norhe/pfaa\CoolReader\crengine\src\rtfimp.cpp,602,0.0498338870431893,6,0,1,0,615,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\cid\cidparse.h,95,0.1789473684210526,2,0,1,0,98,0
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_old_paper.jpg,17,0.0,0,0,0,0,47,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-user_allocation.html,36,0.0,0,0,1,0,37,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libjpeg\jdmainct.c,455,0.0263736263736263,5,0,1,0,461,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\libjpeg\jcdctmgr.c,347,0.0979827089337175,8,0,1,0,360,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\otvalid\otvjstf.c,193,0.0362694300518134,1,0,1,0,195,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\base\ftwinfnt.c,38,0.1052631578947368,0,0,1,0,39,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\po\cr3_lt.po,645,0.3255813953488372,0,0,1,0,646,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\java\com\example\job\Dev\Emp.java,157,0.0,0,0,1,0,158,1
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\objects\pack\pack-2a97cfb0cf5a6c1f3ffe27094e9c977d6bba1dca.pack,586,0.1109215017064846,0,0,1,0,1196,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\libjpeg\jmemnobs.c,88,0.0681818181818181,1,0,1,0,90,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libjpeg\jcmaster.c,519,0.0500963391136801,9,0,1,0,531,1
C:/Users/norhe/pfaa\Websocket-With-Angular\frontend\.editorconfig,10,0.0,0,0,0,0,11,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3\skins\white\cr3_progress_slider.png,3,0.0,0,0,0,0,8,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvptrvec.h,303,0.0165016501650165,1,0,1,0,305,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\gxvalid\rules.mk,73,0.4383561643835616,0,0,1,0,74,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\Unix-only\fontinfo.pl,186,0.064516129032258,1,0,1,0,188,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\Unix-only\KDE1-only\kantiword.sh,35,0.2571428571428571,0,0,1,0,36,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\psaux\psauxerr.h,30,0.2666666666666666,0,0,1,0,33,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\services\svttcmap.h,57,0.1052631578947368,1,0,1,0,61,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libjpeg\jdcolor.c,342,0.0175438596491228,1,0,1,0,345,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\base\Jamfile,40,0.35,0,0,1,0,41,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\TODO,0,0.0,0,0,0,0,0,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3a\keymaps\kblayout.ini,27,0.1111111111111111,0,0,1,0,30,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-lzw.html,79,0.0,0,0,1,0,80,0
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_metall_copper.jpg,50,0.0,0,0,1,0,223,0
C:/Users/norhe/pfaa\CoolReader\android\jni\run_make,0,0.0,0,0,0,0,0,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libpng\projects\visualc71\zlib.vcproj,669,0.0,0,0,1,0,670,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\src\linksdlg.h,48,0.0833333333333333,1,0,1,0,50,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\crgui.h,1123,0.0195903829029385,4,0,1,1,1129,1
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_option_text_bold.png,6,0.0,0,0,0,0,11,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\forward.png,9,0.0,0,0,0,0,38,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3\skins\classic\scroll_arrow_down_disabled.png,3,0.0,0,0,0,0,7,0
C:/Users/norhe/pfaa\CoolReader\crengine\TODO,0,0.0,0,0,0,0,0,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\psaux\psauxmod.h,24,0.2083333333333333,1,0,0,0,26,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\back.png,22,0.0,0,0,1,0,52,0
C:/Users/norhe/pfaa\CoolReader\android\.classpath,14,0.0,0,0,0,0,15,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftmoderr.h,124,0.2096774193548387,3,0,1,0,138,0
C:/Users/norhe/pfaa\CoolReader\crengine\src\lvstream.cpp,4358,0.0500229463056447,22,0,1,1,4384,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\chmlib\ChmLib-ce.zip,13,0.0,0,0,0,0,47,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3\skins\default\paper-bound-h4.png,3,0.0,0,0,0,0,5,0
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_find_prev.png,10,0.0,0,0,0,0,32,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libpng\scripts\pngw32.rc,99,0.6464646464646465,6,0,1,0,114,0
C:/Users/norhe/pfaa\CoolReader\android\res\layout\options.xml,20,0.0,0,0,0,0,21,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3\skins\default\separator-h16.png,3,0.0,0,0,0,0,10,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\ChangeLog,2301,0.0017383746197305,1,0,1,1,2303,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\n516\skins\default\arrow-left-disabled.png,5,0.0,0,0,0,0,13,0
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\Scanner.class,77,0.0,0,0,1,0,161,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\os2\os2-def.mk,32,0.71875,0,0,0,0,33,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libpng\libpngpf.3,143,0.0,0,0,1,0,144,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\gxvalid\gxvmort.c,222,0.018018018018018,1,0,1,0,224,1
C:/Users/norhe/pfaa\CoolReader\crengine\src\lstridmap.cpp,288,0.0138888888888888,0,0,1,0,289,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\link_dos.mk,30,0.6333333333333333,2,0,0,0,33,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-xxxhdpi\ic_launcher_background.xml,169,0.0,0,0,1,0,170,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\sfnt\ttbdf.c,195,0.0512820512820512,2,0,1,0,198,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\AndroidManifest.xml,44,0.0,0,0,1,0,45,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3\skins\default\scroll_body_horizontal.png,3,0.0,0,0,0,0,6,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\src\jinkeplugin.h,440,0.3068181818181818,2,0,1,0,445,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\txt.css,52,0.0,0,0,1,0,53,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\rotate_ccw.png,12,0.0,0,0,0,0,48,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\zlib\zconf.in.h,302,0.7880794701986755,18,0,1,0,356,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\cache\ftcmru.c,268,0.0597014925373134,5,0,1,0,274,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\src\scrkbd.cpp,198,0.005050505050505,0,0,1,0,199,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\zlib\zlib.3,158,0.0,0,0,1,0,159,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\recentdlg.ui,89,0.0,0,0,1,0,90,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\psaux\psconv.c,355,0.056338028169014,0,0,1,0,356,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\cache\ftcmanag.c,531,0.0433145009416195,8,0,1,0,540,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\chmlib\src\lzx.h,50,0.22,1,0,1,0,54,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\type1\t1objs.h,127,0.0551181102362204,2,0,1,0,137,1
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_viewer_exit.png,17,0.0,0,0,0,0,50,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\sfnt\ttsbit.c,1222,0.0196399345335515,5,0,1,1,1228,1
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_sand_dark.jpg,11,0.0,0,0,0,0,48,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\macros\autogen.sh,4,0.0,0,0,0,0,5,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\cff\cfftypes.h,212,0.0330188679245283,0,0,1,0,222,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable\ic_launcher_background.xml,169,0.0,0,0,1,0,170,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3\keymaps\keydefs.ini,158,0.1645569620253164,0,0,1,0,159,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\cid\ciderrs.h,29,0.2758620689655172,0,0,1,0,32,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3\skins\white\cr3skin.xml,245,0.0,0,0,1,0,246,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\gxvalid\gxvcommn.c,1383,0.0036153289949385,2,0,1,1,1386,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\base\ftsystem.c,243,0.0658436213991769,4,0,1,0,248,1
C:/Users/norhe/pfaa\JavaDesktopSudoku\src\test\java\TestData.java,152,0.0,0,0,1,0,153,1
C:/Users/norhe/pfaa\CoolReader\crengine\Tools\FontConv\lvfonttest.h,7,0.8571428571428571,1,0,0,0,9,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\INSTALL.CROSS,89,0.0,0,0,1,0,90,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libjpeg\jquant2.c,1178,0.0449915110356536,7,0,1,1,1195,1
C:/Users/norhe/pfaa\CoolReader\android\res\layout\option_item_color.xml,50,0.0,0,0,1,0,51,0
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_browser_folder_recent.png,20,0.0,0,0,0,0,50,0
C:/Users/norhe/pfaa\CoolReader\android\res\raw\english_us_hyphen.pdb,34,0.0,0,0,1,0,103,0
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\ReaderView$ReaderSurfaceView.class,107,0.0,0,0,1,0,118,1
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_option_other.png,7,0.0,0,0,0,0,16,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\epub.css,141,0.0,0,0,1,0,142,1
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\ic_menu_mark.png,22,0.0,0,0,1,0,90,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\otvalid\otvgsub.c,423,0.0118203309692671,1,0,1,0,425,1
C:/Users/norhe/pfaa\Find-Job\.git\HEAD,0,0.0,0,0,0,0,0,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\raster\ftrend1.c,210,0.0285714285714285,0,0,1,0,211,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\cache\ftcimage.c,122,0.0655737704918032,0,0,1,0,123,1
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\OptionsDialog$Pair.class,109,0.0,0,0,1,0,118,1
C:/Users/norhe/pfaa\CoolReader\android\res\values\styles.xml,64,0.0,0,0,1,0,65,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\fmt_text.c,143,0.0139860139860139,0,0,1,0,144,1
C:/Users/norhe/pfaa\CoolReader\crengine\src\lvdrawbuf.cpp,1617,0.043908472479901,0,0,1,1,1618,1
C:/Users/norhe/pfaa\CoolReader\android\res\raw\russian_enus_hyphen.pdb,54,0.0,0,0,1,0,160,0
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_metall_old_blue_dark.jpg,27,0.0,0,0,1,0,141,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\zlib\ChangeLog,801,0.0,5,0,1,0,806,1
C:/Users/norhe/pfaa\CoolReader\tools\toolchain-arm-v5.cmake,15,0.4,0,0,0,0,16,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\src\tocdlg.h,35,0.1428571428571428,1,0,1,0,37,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\Resources\MacCyrillic.txt,342,0.347953216374269,0,0,1,0,343,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\gxvalid\gxvmort4.c,101,0.0297029702970297,1,0,1,0,103,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\Docs\Mozilla,53,0.0377358490566037,0,0,1,0,54,0
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\Engine.class,198,0.0,0,0,1,0,263,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\n516\skins\default\cr3_menu_item_selected.png,3,0.0,0,0,0,0,11,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\services\svpostnm.h,39,0.1282051282051282,1,0,1,0,42,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v5\skins\default\separator-h16.png,3,0.0,0,0,0,0,10,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\font\bangers.xml,6,0.0,0,0,0,0,7,0
C:/Users/norhe/pfaa\CoolReader\fb2props\CMakeLists.txt,10,0.0,0,0,0,0,11,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\autofit\aflatin2.h,26,0.1538461538461538,0,0,1,0,28,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\pfr\rules.mk,52,0.6153846153846154,0,0,0,0,53,0
C:/Users/norhe/pfaa\CoolReader\android\res\layout\.pmd,1666,0.0,0,0,1,1,1667,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\gzip\infutil.c,68,0.0735294117647058,0,0,1,0,69,0
C:/Users/norhe/pfaa\CoolReader\crengine\src\lvstsheet.cpp,1405,0.0035587188612099,0,0,1,1,1406,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\hyphman.h,84,0.1428571428571428,1,0,1,0,86,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libpng\pngget.c,837,0.1135005973715651,11,0,1,0,849,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\libpng\pngrtran.c,3991,0.0663993986469556,5,0,1,1,3999,1
C:/Users/norhe/pfaa\CoolReader\android\res\layout\browser_item_book.xml,100,0.0,0,0,1,0,101,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v5\skins\default\scroll_arrow_down_disabled.png,3,0.0,0,0,0,0,7,0
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_gray_sand_dark.jpg,111,0.0,0,0,1,0,402,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\aboutdlg.ui,443,0.0,0,0,1,0,444,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\pfr\pfrcmap.h,31,0.1935483870967742,0,0,1,0,34,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libjpeg\jdatadst.c,123,0.032520325203252,1,0,1,0,126,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-glyph_management.html,572,0.0087412587412587,0,0,1,0,573,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\Makefile.dj,36,0.1666666666666666,0,0,1,0,37,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\services\svgxval.h,51,0.1372549019607843,2,0,1,0,55,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\font\googlesans_italic.ttf,1078,0.0,0,0,1,1,3190,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-v24\ic_course_schedule.xml,23,0.0,0,0,1,0,24,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable\ic_attendance_recap.xml,7,0.0,0,0,0,0,8,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\props.h,141,0.0496453900709219,1,0,1,0,144,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\Resources\8859-1.txt,302,0.152317880794702,0,0,1,0,303,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3a\skins\default\marker.png,4,0.0,0,0,0,0,11,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\n516\keymaps\kblayout.ini,27,0.1111111111111111,0,0,1,0,30,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\zlib\uncompr.c,50,0.04,0,0,1,0,51,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\n516\skins\default\scroll_arrow_up_disabled.png,4,0.0,0,0,0,0,9,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\services\svotval.h,37,0.1621621621621621,1,0,1,0,40,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\pcf\Jamfile,23,0.4347826086956521,0,0,0,0,24,0
C:/Users/norhe/pfaa\CoolReader\android\res\menu\cr3_bookmark_shortcut_context_menu.xml,5,0.0,0,0,0,0,6,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v5\skins\default\scroll_arrow_left_enabled.png,5,0.0,0,0,0,0,12,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\cr3.rc,40,0.15,0,0,1,0,43,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\n516\skins\default\cr3_menu_shortcut.png,5,0.0,0,0,0,0,12,0
C:/Users/norhe/pfaa\Websocket-With-Angular\frontend\package.json,49,0.0,0,0,1,0,50,0
C:/Users/norhe/pfaa\Websocket-With-Angular\frontend\src\app\services\websocket.service.ts,91,0.0,0,0,1,0,92,0
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_stones_dark.jpg,49,0.0,0,0,1,0,243,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\psnames\Jamfile,23,0.4347826086956521,0,0,0,0,24,0
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_browser_back_to_reading.png,14,0.0,0,0,0,0,35,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libpng\scripts\makefile.linux,206,0.1310679611650485,0,0,1,0,207,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-v24\ic_course_book.xml,18,0.0,0,0,0,0,19,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v5\skins\default\sheet-h79.png,32,0.0,0,0,1,0,110,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\gxvalid\gxvalid.c,40,0.6,0,0,0,0,41,0
C:/Users/norhe/pfaa\CoolReader\crengine\README,0,0.0,0,0,0,0,0,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\sfnt\ttsbit.h,57,0.1228070175438596,1,0,1,0,59,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\zlib\examples\zpipe.c,170,0.0294117647058823,0,0,1,0,171,1
C:/Users/norhe/pfaa\CoolReader\.classpath,4,0.0,0,0,0,0,5,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-xxxhdpi\settings.png,17,0.0,0,0,0,0,63,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\amiga\makefile,223,0.515695067264574,0,0,1,0,224,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\amiga\src\base\ftsystem.c,452,0.1128318584070796,13,0,1,0,466,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\pshinter\Jamfile,23,0.4347826086956521,0,0,0,0,24,0
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_metal_red_light.jpg,33,0.0,0,0,1,0,184,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\gxvalid\gxvmod.c,228,0.0657894736842105,1,0,1,0,230,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\truetype\ttdriver.c,331,0.1389728096676737,8,0,1,0,346,1
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\cr3.xpm,41,0.0,0,0,1,0,42,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libpng\scripts\makefile.beos,190,0.1421052631578947,0,0,1,0,191,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\chmlib\aclocal.m4,7949,0.2293370235249717,10,0,1,1,7966,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\cid\cidparse.c,180,0.05,1,0,1,0,182,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\xutils.h,37,0.1891891891891892,1,0,1,0,40,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\psaux\module.mk,16,0.6875,0,0,0,0,17,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\tools\docmaker\formatter.py,135,0.1629629629629629,25,0,1,0,161,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\src\cr3_def_cover.cpp,857,0.0,0,0,1,0,858,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\zlib\deflate.h,269,0.1561338289962825,6,0,1,0,282,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3a\skins\default\sheet-h79.png,32,0.0,0,0,1,0,110,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3a\skins\default\cr3_t9_frame.png,7,0.0,0,0,0,0,13,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\type1\Jamfile,23,0.4347826086956521,0,0,0,0,24,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libjpeg\jconfig.doc,123,0.2032520325203252,8,0,1,0,140,0
C:/Users/norhe/pfaa\CoolReader\android\res\layout\browser_item_parent_dir.xml,40,0.0,0,0,1,0,41,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\logs\refs\remotes\origin\HEAD,0,0.0,0,0,0,0,0,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\StdAfx.cpp,5,0.2,0,0,0,0,6,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-mdpi\mmm.png,958,0.0052192066805845,0,0,1,0,3887,1
C:/Users/norhe/pfaa\CoolReader\crengine\Tools\Fb2Test\Fb2Test.h,7,1.0,0,0,0,0,7,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-mac_specific.html,338,0.0,0,0,1,0,339,1
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\cr3_viewer_find.png,19,0.0,0,0,0,0,71,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\ftcalc.h,143,0.1048951048951049,3,0,1,0,147,1
C:/Users/norhe/pfaa\CoolReader\crengine\Tools\FontConv\res\LFntConv.ico,0,0.0,0,0,0,0,0,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libjpeg\jdatasrc.c,179,0.0223463687150838,1,0,1,0,182,1
